1;1;223;Řemen variátoru 027;1500.00;1;223
2;1;"";TOP TRANS;180.00;1;0
3;1;"";Dobírka;50.00;1;0
4;2;125;Brzdové desky 25mm;498.00;1;125
5;2;158;Manžeta poloosy (k převodovce);176.00;2;158
6;2;159;Manžeta poloosy (ke kolu);149.00;2;159
7;2;208;Vzduchový filtr KUBOTA (Aixam);435.00;1;208
8;2;"";TOP TRANS;180.00;1;0
9;2;"";Dobírka;50.00;1;0
10;3;312;Zadní nárazník JDM Albizia;2924.00;1;312
11;3;"";TOP TRANS;180.00;1;0
12;3;"";Dobírka;50.00;1;0
13;4;208;Vzduchový filtr KUBOTA (Aixam);435.00;1;208
14;4;48;Levý přední držák světla A400;997.00;1;48
15;4;47;Pravý přední držák světla A400;997.00;1;47
16;4;"";TOP TRANS;180.00;1;0
17;4;"";Bankovní převod;0.00;1;0
18;5;152;Čep ramene Aixam/ Grecav;668.00;2;152
19;5;153;Čep řízení Aixam/ Microcar;445.00;2;153
20;5;158;Manžeta poloosy (k převodovce);176.00;2;158
21;5;159;Manžeta poloosy (ke kolu);149.00;2;159
22;5;157;Manžeta řízení;350.00;2;157
23;5;130;brzdové pakny 170mm;990.00;2;130
24;5;"";TOP TRANS;0.00;1;0
25;5;"";Dobírka;0.00;1;0
26;6;225;Řemen variátoru 022;1078.00;1;225
27;6;"";TOP TRANS;180.00;1;0
28;6;"";Dobírka;50.00;1;0
29;7;218;Olejový filtr KUBOTA(Aixam);164.00;2;218
30;7;"";TOP TRANS;180.00;1;0
31;7;"";Dobírka;50.00;1;0
32;8;226;Řemen variátoru 028;1500.00;1;226
33;8;"";TOP TRANS;180.00;1;0
34;8;"";Dobírka;50.00;1;0
35;9;196;Náhon tachometru Ligier;1335.00;1;196
36;9;"";TOP TRANS;180.00;1;0
37;9;"";Dobírka;50.00;1;0
38;10;200;Variátor na převodovku - Kubota (Aixam);7142.00;1;200
39;10;"";TOP TRANS;0.00;1;0
40;10;"";Dobírka;0.00;1;0
41;11;218;Olejový filtr KUBOTA(Aixam);164.00;1;218
42;11;52;Přední pravý blatník Aixam 400 Evo/400-4;1891.00;1;52
43;11;208;Vzduchový filtr KUBOTA (Aixam);435.00;1;208
44;11;"";TOP TRANS;180.00;1;0
45;11;"";Dobírka;50.00;1;0
46;12;125;Brzdové desky 25mm;498.00;1;125
47;12;134;Brzdové prasátko;362.00;2;134
48;12;218;Olejový filtr KUBOTA(Aixam);164.00;1;218
49;12;208;Vzduchový filtr KUBOTA (Aixam);435.00;1;208
50;12;117;Kryt motoru Aixam A721/A741/Cross./Aixam 2008;1000.00;1;117
51;12;"";TOP TRANS;180.00;1;0
52;12;"";Bankovní převod;0.00;1;0
53;13;225;Řemen variátoru 022;1078.00;1;225
54;13;"";TOP TRANS;180.00;1;0
55;13;"";Dobírka;50.00;1;0
56;14;225;Řemen variátoru 022;1078.00;1;225
57;14;"";TOP TRANS;180.00;1;0
58;14;"";Dobírka;50.00;1;0
59;15;134;Brzdové prasátko;362.00;1;134
60;15;"";TOP TRANS;180.00;1;0
61;15;"";Dobírka;50.00;1;0
62;16;125;Brzdové desky 25mm;498.00;1;125
63;16;151;Čep ramene Microcar;435.00;1;151
64;16;223;Řemen variátoru 027;1500.00;1;223
65;16;158;Manžeta poloosy (k převodovce);176.00;1;158
66;16;"";TOP TRANS;180.00;1;0
67;16;"";Bankovní převod;0.00;1;0
68;17;207;Prstenec variátoru;150.00;1;207
69;17;"";TOP TRANS;180.00;1;0
70;17;"";Dobírka;50.00;1;0
71;18;209;Vzduchový filtr Lombardini;350.00;1;209
72;18;"";TOP TRANS;180.00;1;0
73;18;"";Dobírka;50.00;1;0
74;19;400;Pravý přední blatník LigierX-Too R 07/08;1860.00;1;400
75;19;"";TOP TRANS;180.00;1;0
76;19;"";Dobírka;50.00;1;0
77;20;196;Náhon tachometru Ligier;1335.00;1;196
78;20;"";TOP TRANS;180.00;1;0
79;20;"";Dobírka;50.00;1;0
80;21;164;Pružná část výfuku (vlnovec) Ligier/ Aixam 540;498.00;1;164
81;21;"";TOP TRANS;180.00;1;0
82;21;"";Dobírka;50.00;1;0
83;22;134;Brzdové prasátko;362.00;1;134
84;22;"";TOP TRANS;180.00;1;0
85;22;"";Bankovní převod;0.00;1;0
86;23;204;Plastový doraz variátoru;66.00;3;204
87;23;206;Prstenec variátoru;150.00;1;206
88;23;207;Prstenec variátoru;150.00;1;207
89;23;225;Řemen variátoru 3HP23 (Aixam);1078.00;1;225
90;23;"";TOP TRANS;180.00;1;0
91;23;"";Dobírka;50.00;1;0
92;24;193;Náhon tachometru Aixam;550.00;1;193
93;24;130;brzdové pakny 170mm;990.00;1;130
94;24;"";TOP TRANS;180.00;1;0
95;24;"";Dobírka;50.00;1;0
96;25;9;Přední nárazník 400 SL;2924.00;1;9
97;25;"";TOP TRANS;180.00;1;0
98;25;"";Dobírka;50.00;1;0
99;26;58;Levý přední blatník Aixam 400 SL;1891.00;1;58
100;26;"";TOP TRANS;180.00;1;0
101;26;"";Dobírka;50.00;1;0
102;27;158;Manžeta poloosy (k převodovce);176.00;1;158
103;27;229;Řemen variátoru 041;2026.00;1;229
104;27;159;Manžeta poloosy (ke kolu);149.00;1;159
105;27;"";TOP TRANS;180.00;1;0
106;27;"";Dobírka;50.00;1;0
107;28;125;Brzdové desky 25mm;498.00;4;125
108;28;134;Brzdové prasátko;362.00;4;134
109;28;159;Manžeta poloosy (ke kolu);149.00;1;159
110;28;"";TOP TRANS;180.00;1;0
111;28;"";Dobírka;50.00;1;0
112;29;134;Brzdové prasátko;362.00;2;134
113;29;"";TOP TRANS;180.00;1;0
114;29;"";Dobírka;50.00;1;0
115;30;219;Olejový filtr Lombardini;200.00;1;219
116;30;210;VzduVzduchový filtr Lombardini (cilindr);556.00;1;210
117;30;"";TOP TRANS;180.00;1;0
118;30;"";Dobírka;50.00;1;0
119;31;157;Manžeta řízení;350.00;2;157
120;31;208;Vzduchový filtr KUBOTA (Aixam);435.00;1;208
121;31;153;Čep řízení Aixam/ Microcar;445.00;1;153
122;31;217;Palivový filtr průtokový;95.00;1;217
123;31;"";TOP TRANS;180.00;1;0
124;31;"";Dobírka;50.00;1;0
125;32;153;Čep řízení Aixam/ Microcar;445.00;1;153
126;32;"";TOP TRANS;180.00;1;0
127;32;"";Dobírka;50.00;1;0
128;33;204;Plastový doraz variátoru;66.00;3;204
129;33;"";Osobní odběr;0.00;1;0
130;33;"";Hotově;0.00;1;0
131;34;125;Brzdové desky 25mm 4ks;498.00;1;125
132;34;151;Čep ramene Microcar;435.00;2;151
133;34;"";TOP TRANS;180.00;1;0
134;34;"";Dobírka;50.00;1;0
135;35;193;Náhon tachometru Aixam;550.00;1;193
136;35;206;Prstenec variátoru;150.00;1;206
137;35;207;Prstenec variátoru;150.00;1;207
138;35;225;Řemen variátoru 3HP23 (Aixam);1078.00;1;225
139;35;"";TOP TRANS;180.00;1;0
140;35;"";Dobírka;50.00;1;0
141;36;158;Manžeta poloosy (k převodovce);176.00;2;158
142;36;159;Manžeta poloosy (ke kolu);149.00;2;159
143;36;157;Manžeta řízení;350.00;2;157
144;36;386;Pravý přední blatník JDM Abaca;2073.00;1;386
145;36;307;Přední nárazník JDM Abaca Mountaine;2924.00;1;307
146;36;135;Tlakový spínač brzdových světel;267.00;1;135
147;36;"";TOP TRANS;0.00;1;0
148;36;"";Dobírka;0.00;1;0
149;37;120;Silenblok motoru Aixam;277.00;2;120
150;37;"";Osobní odběr;0.00;1;0
151;37;"";Hotově;0.00;1;0
152;38;152;Čep ramene Aixam/ Grecav;668.00;2;152
153;38;"";TOP TRANS;180.00;1;0
154;38;"";Dobírka;50.00;1;0
155;39;204;Plastový doraz variátoru;102.00;5;204
156;39;"";TOP TRANS;180.00;1;0
157;39;"";Dobírka;50.00;1;0
158;40;194;Plynové lanko Aixam;465.00;1;194
159;40;"";TOP TRANS;180.00;1;0
160;40;"";Dobírka;50.00;1;0
161;41;194;Plynové lanko Aixam;465.00;1;194
162;41;163;Pružná část výfuku (vlnovec) Aixam;848.00;2;163
163;41;"";TOP TRANS;180.00;1;0
164;41;"";Bankovní převod;0.00;1;0
165;42;218;Olejový filtr KUBOTA(Aixam);164.00;1;218
166;42;213;Palivový filtr KUBOTA  new (Aixam);269.00;1;213
167;42;130;brzdové pakny 170mm 4ks;990.00;1;130
168;42;"";TOP TRANS;180.00;1;0
169;42;"";Dobírka;50.00;1;0
170;43;225;Řemen variátoru 3HP23 (Aixam);1078.00;1;225
171;43;120;Silenblok motoru Aixam;277.00;1;120
172;43;208;Vzduchový filtr KUBOTA (Aixam);435.00;1;208
173;43;213;Palivový filtr KUBOTA  new (Aixam);269.00;1;213
174;43;"";TOP TRANS;180.00;1;0
175;43;"";Dobírka;50.00;1;0
176;44;218;Olejový filtr KUBOTA(Aixam);164.00;1;218
177;44;"";TOP TRANS;180.00;1;0
178;44;"";Dobírka;50.00;1;0
179;45;148;Čep ramene Bellier/Chatenet;723.00;2;148
180;45;218;Olejový filtr KUBOTA(Aixam);164.00;2;218
181;45;213;Palivový filtr KUBOTA  new (Aixam);269.00;2;213
182;45;208;Vzduchový filtr KUBOTA (Aixam);435.00;2;208
183;45;"";TOP TRANS;180.00;1;0
184;45;"";Dobírka;50.00;1;0
185;46;157;Manžeta řízení;350.00;1;157
186;46;"";TOP TRANS;180.00;1;0
187;46;"";Bankovní převod;0.00;1;0
188;47;129;"Brzdové desky předníí (MGO,IXO)";1892.00;1;129
189;47;"";TOP TRANS;180.00;1;0
190;47;"";Dobírka;50.00;1;0
191;48;135;Tlakový spínač brzdových světel;267.00;1;135
192;48;163;Pružná část výfuku (vlnovec) Aixam;848.00;1;163
193;48;"";TOP TRANS;180.00;1;0
194;48;"";Dobírka;50.00;1;0
195;49;228;Řemen variátoru 026;1500.00;1;228
196;49;"";Osobní odběr;0.00;1;0
197;49;"";Hotově;0.00;1;0
198;50;150;Čep ramene Ligier;501.00;1;150
199;50;159;Manžeta poloosy (ke kolu);149.00;1;159
200;50;"";TOP TRANS;180.00;1;0
201;50;"";Dobírka;50.00;1;0
202;51;152;Čep ramene Aixam/ Grecav;668.00;2;152
203;51;"";TOP TRANS;180.00;1;0
204;51;"";Dobírka;50.00;1;0
205;52;224;Řemen variátoru 029;1500.00;1;224
206;52;158;Manžeta poloosy (k převodovce);176.00;2;158
207;52;159;Manžeta poloosy (ke kolu);149.00;2;159
208;52;"";TOP TRANS;180.00;1;0
209;52;"";Dobírka;50.00;1;0
210;53;17;Přední nárazník 500-4/500-5;2924.00;1;17
211;53;6;Zadní nárazník 400 EVO;2924.00;1;6
212;53;63;Přední pravý blatník Aixam 500-4;1860.00;1;63
213;53;"";TOP TRANS;0.00;1;0
214;53;"";Dobírka;0.00;1;0
215;54;125;Brzdové desky 25mm 4ks;498.00;1;125
216;54;126;Brzdové desky zadní (LIGIER);779.00;1;126
217;54;210;VzduVzduchový filtr Lombardini (cilindr);556.00;1;210
218;54;"";TOP TRANS;180.00;1;0
219;54;"";Dobírka;50.00;1;0
220;55;225;Řemen variátoru 3HP23 (Aixam);1078.00;1;225
221;55;"";TOP TRANS;180.00;1;0
222;55;"";Dobírka;50.00;1;0
223;56;125;Brzdové desky 25mm 4ks;498.00;1;125
224;56;"";TOP TRANS;180.00;1;0
225;56;"";Dobírka;50.00;1;0
226;57;150;Čep ramene Ligier;501.00;2;150
227;57;155;Čep řízení Ligier X-TOO/Nova 2;556.00;2;155
228;57;"";TOP TRANS;180.00;1;0
229;57;"";Dobírka;50.00;1;0
230;58;218;Olejový filtr KUBOTA(Aixam);164.00;1;218
231;58;194;Plynové lanko Aixam;465.00;1;194
232;58;"";TOP TRANS;180.00;1;0
233;58;"";Dobírka;50.00;1;0
234;59;58;Levý přední blatník Aixam 400 SL;1891.00;1;58
235;59;"";Osobní odběr;0.00;1;0
236;59;"";Hotově;0.00;1;0
237;60;200;Variátor na převodovku - Kubota (Aixam);7142.00;1;200
238;60;"";TOP TRANS;0.00;1;0
239;60;"";Dobírka;0.00;1;0
240;61;433;Řemen variátoru 3MDP23A (Aixam);1666.00;1;433
241;61;"";TOP TRANS;180.00;1;0
242;61;"";Dobírka;50.00;1;0
243;62;209;Vzduchový filtr Lombardini;350.00;1;209
244;62;219;Olejový filtr Lombardini;200.00;1;219
245;62;214;Palivový filtr Lombardini;356.00;1;214
246;62;"";TOP TRANS;180.00;1;0
247;62;"";Dobírka;50.00;1;0
248;63;126;Brzdové desky zadní (LIGIER);779.00;1;126
249;63;125;Brzdové desky 25mm 4ks;498.00;2;125
250;63;"";TOP TRANS;180.00;1;0
251;63;"";Dobírka;50.00;1;0
252;64;17;Přední nárazník 500-4/500-5;2924.00;1;17
253;64;6;Zadní nárazník 400 EVO;2924.00;1;6
254;64;"";TOP TRANS;0.00;1;0
255;64;"";Dobírka;0.00;1;0
256;65;158;Manžeta poloosy (k převodovce);176.00;2;158
257;65;159;Manžeta poloosy (ke kolu);149.00;2;159
258;65;"";TOP TRANS;180.00;1;0
259;65;"";Bankovní převod;0.00;1;0
260;66;225;Řemen variátoru 3HP23 (Aixam);1078.00;1;225
261;66;"";TOP TRANS;180.00;1;0
262;66;"";Dobírka;50.00;1;0
263;67;163;Pružná část výfuku (vlnovec) Aixam;848.00;1;163
264;67;125;Brzdové desky 25mm 4ks;498.00;1;125
265;67;"";TOP TRANS;180.00;1;0
266;67;"";Dobírka;50.00;1;0
267;68;126;Brzdové desky zadní (LIGIER);779.00;1;126
268;68;"";TOP TRANS;180.00;1;0
269;68;"";Dobírka;50.00;1;0
270;69;206;Prstenec variátoru;150.00;1;206
271;69;207;Prstenec variátoru;150.00;1;207
272;69;203;Kryt závaží variátoru;150.00;3;203
273;69;"";TOP TRANS;180.00;1;0
274;69;"";Dobírka;50.00;1;0
275;70;198;"Variátor na motor - Lombardini, Yanmar";7474.00;1;198
276;70;141;Brzdový buben 170mm JDM Titane/ Ligier;6063.00;1;141
277;70;228;Řemen variátoru 026;1500.00;1;228
278;70;162;Homokinetický kloub (převodovka);2725.00;1;162
279;70;158;Manžeta poloosy (k převodovce);176.00;2;158
280;70;159;Manžeta poloosy (ke kolu);149.00;2;159
281;70;209;Vzduchový filtr Lombardini;350.00;1;209
282;70;"";TOP TRANS;0.00;1;0
283;70;"";Dobírka;0.00;1;0
284;71;125;Brzdové desky 25mm 4ks;498.00;1;125
285;71;"";TOP TRANS;180.00;1;0
286;71;"";Dobírka;50.00;1;0
287;72;235;Přední lampa Aixam new L;3357.00;1;235
288;72;236;Přední lampa Aixam new P;3357.00;1;236
289;72;28;Přední nárazník City/Roadline/Crossline 08 ;2924.00;1;28
290;72;31;Zadní nárazník Scouty 08;2924.00;1;31
291;72;"";TOP TRANS;0.00;1;0
292;72;"";Dobírka;0.00;1;0
293;73;160;Homokinetický kloub Aixam/Grecav (kolo);2725.00;2;160
294;73;152;Čep ramene Aixam/ Grecav;668.00;2;152
295;73;"";TOP TRANS;0.00;1;0
296;73;"";Dobírka;0.00;1;0
297;74;125;Brzdové desky 25mm 4ks;498.00;1;125
298;74;"";TOP TRANS;180.00;1;0
299;74;"";Dobírka;50.00;1;0
300;75;125;Brzdové desky 25mm 4ks;498.00;1;125
301;75;225;Řemen variátoru 3HP23 (Aixam);1078.00;1;225
302;75;"";TOP TRANS;180.00;1;0
303;75;"";Dobírka;50.00;1;0
304;76;125;Brzdové desky 25mm 4ks;498.00;1;125
305;76;127;Brzdové desky zadní (MICROCAR);668.00;2;127
306;76;"";TOP TRANS;180.00;1;0
307;76;"";Dobírka;50.00;1;0
308;77;216;Palivový filtr Yanmar;189.00;1;216
309;77;"";TOP TRANS;180.00;1;0
310;77;"";Dobírka;50.00;1;0
311;78;52;Přední pravý blatník Aixam 400 Evo/400-4;1891.00;1;52
312;78;"";TOP TRANS;180.00;1;0
313;78;"";Dobírka;50.00;1;0
314;79;224;Řemen variátoru 029;1500.00;1;224
315;79;"";TOP TRANS;180.00;1;0
316;79;"";Dobírka;50.00;1;0
317;80;117;Kryt motoru Aixam A721/A741/Cross./Aixam 2008;1000.00;1;117
318;80;218;Olejový filtr KUBOTA(Aixam);164.00;1;218
319;80;208;Vzduchový filtr KUBOTA (Aixam);435.00;1;208
320;80;"";TOP TRANS;180.00;1;0
321;80;"";Dobírka;50.00;1;0
322;81;223;Řemen variátoru 027;1500.00;1;223
323;81;"";TOP TRANS;180.00;1;0
324;81;"";Dobírka;50.00;1;0
325;82;152;Čep ramene Aixam/ Grecav;668.00;2;152
326;82;153;Čep řízení Aixam/ Microcar;445.00;2;153
327;82;"";TOP TRANS;180.00;1;0
328;82;"";Dobírka;50.00;1;0
329;83;364;Zadní nárazník Microcar MGO;2924.00;1;364
330;83;"";TOP TRANS;180.00;1;0
331;83;"";Dobírka;50.00;1;0
332;84;125;Brzdové desky 25mm 4ks;498.00;1;125
333;84;193;Náhon tachometru Aixam;550.00;1;193
334;84;218;Olejový filtr KUBOTA(Aixam);164.00;1;218
335;84;212;Palivový filtr KUBOTA (Aixam);76.00;1;212
336;84;208;Vzduchový filtr KUBOTA (Aixam);435.00;1;208
337;84;"";TOP TRANS;180.00;1;0
338;84;"";Dobírka;50.00;1;0
339;85;34;Zadní nárazník 2010 (ABS);4004.00;1;34
340;85;"";TOP TRANS;180.00;1;0
341;85;"";Dobírka;50.00;1;0
342;86;125;Brzdové desky 25mm 4ks;498.00;1;125
343;86;159;Manžeta poloosy (ke kolu);149.00;1;159
344;86;"";TOP TRANS;180.00;1;0
345;86;"";Dobírka;50.00;1;0
346;87;216;Palivový filtr Yanmar;189.00;1;216
347;87;"";TOP TRANS;180.00;1;0
348;87;"";Dobírka;50.00;1;0
349;88;120;Silenblok motoru Aixam;277.00;3;120
350;88;204;Plastový doraz variátoru;102.00;3;204
351;88;225;Řemen variátoru 3HP23 (Aixam);1078.00;1;225
352;88;"";TOP TRANS;180.00;1;0
353;88;"";Dobírka;50.00;1;0
354;89;125;Brzdové desky 25mm 4ks;498.00;1;125
355;89;"";TOP TRANS;180.00;1;0
356;89;"";Dobírka;50.00;1;0
357;90;152;Čep ramene Aixam/ Grecav;668.00;1;152
358;90;"";TOP TRANS;180.00;1;0
359;90;"";Dobírka;50.00;1;0
360;91;204;Plastový doraz variátoru;102.00;3;204
361;91;"";TOP TRANS;180.00;1;0
362;91;"";Dobírka;50.00;1;0
363;92;343;Zadní nárazník Ligier X-Too Max (ABS);4004.00;1;343
364;92;335;Přední nárazník Ligier X-Too R (ABS);4004.00;1;335
365;92;"";TOP TRANS;0.00;1;0
366;92;"";Dobírka;0.00;1;0
367;93;153;Čep řízení Aixam/ Microcar;445.00;2;153
368;93;"";TOP TRANS;180.00;1;0
369;93;"";Dobírka;50.00;1;0
370;94;201;Variátor na převodovku - Lombardini/ Yanmar;7142.00;1;201
371;94;"";TOP TRANS;0.00;1;0
372;94;"";Dobírka;0.00;1;0
373;95;151;Čep ramene Microcar;435.00;1;151
374;95;153;Čep řízení Aixam/ Microcar;445.00;2;153
375;95;203;Kryt závaží variátoru;150.00;3;203
376;95;207;Prstenec variátoru;150.00;1;207
377;95;206;Prstenec variátoru;150.00;1;206
378;95;"";TOP TRANS;180.00;1;0
379;95;"";Dobírka;50.00;1;0
380;96;204;Plastový doraz variátoru;102.00;4;204
381;96;205;Plastový doraz variátoru NEW;66.00;4;205
382;96;"";TOP TRANS;180.00;1;0
383;96;"";Dobírka;50.00;1;0
384;97;207;Prstenec variátoru;150.00;2;207
385;97;"";TOP TRANS;180.00;1;0
386;97;"";Dobírka;50.00;1;0
387;98;135;Tlakový spínač brzdových světel;267.00;1;135
388;98;"";Osobní odběr;0.00;1;0
389;98;"";Hotově;0.00;1;0
390;99;218;Olejový filtr KUBOTA(Aixam);164.00;1;218
391;99;217;Palivový filtr průtokový;95.00;1;217
392;99;120;Silenblok motoru Aixam;277.00;3;120
393;99;158;Manžeta poloosy (k převodovce);176.00;2;158
394;99;159;Manžeta poloosy (ke kolu);149.00;2;159
395;99;157;Manžeta řízení;350.00;2;157
396;99;"";TOP TRANS;180.00;1;0
397;99;"";Dobírka;50.00;1;0
398;100;433;Řemen variátoru 3MDP23A (Aixam);1666.00;1;433
399;100;"";TOP TRANS;180.00;1;0
400;100;"";Dobírka;50.00;1;0
401;101;218;Olejový filtr KUBOTA(Aixam);173.00;1;218
402;101;213;Palivový filtr KUBOTA  new (Aixam);284.00;1;213
403;101;"";TOP TRANS;180.00;1;0
404;101;"";Dobírka;50.00;1;0
405;102;127;Brzdové desky zadní (MICROCAR);668.00;1;127
406;102;414;Pravý přední blatník Microcar Virgo III;1650.00;1;414
407;102;125;Brzdové desky 25mm 4ks;498.00;1;125
408;102;"";Osobní odběr;0.00;1;0
409;102;"";Hotově;0.00;1;0
410;103;71;Přední levý blatník Aixam A721/A741 (ABS);2500.00;1;71
411;103;72;Přední pravý blatník Aixam A721/A741 (ABS);2500.00;1;72
412;103;23;Přední nárazník A721/A741 (ABS);4004.00;1;23
413;103;"";TOP TRANS;0.00;1;0
414;103;"";Dobírka;0.00;1;0
415;104;205;Plastový doraz variátoru NEW;66.00;3;205
416;104;"";TOP TRANS;180.00;1;0
417;104;"";Dobírka;50.00;1;0
418;105;125;Brzdové desky 25mm 4ks;498.00;1;125
419;105;218;Olejový filtr KUBOTA(Aixam);173.00;1;218
420;105;225;Řemen variátoru 3HP23 (Aixam);1137.00;1;225
421;105;208;Vzduchový filtr KUBOTA (Aixam);435.00;1;208
422;105;212;Palivový filtr KUBOTA (Aixam);80.00;1;212
423;105;"";TOP TRANS;180.00;1;0
424;105;"";Dobírka;50.00;1;0
425;106;35;Přední nárazník Crossover;2924.00;1;35
426;106;"";TOP TRANS;180.00;1;0
427;106;"";Dobírka;50.00;1;0
428;107;125;Brzdové desky 25mm 4ks;498.00;1;125
429;107;"";TOP TRANS;180.00;1;0
430;107;"";Dobírka;50.00;1;0
431;108;125;Brzdové desky 25mm 4ks;498.00;1;125
432;108;"";TOP TRANS;180.00;1;0
433;108;"";Dobírka;50.00;1;0
434;109;158;Manžeta poloosy (k převodovce);176.00;2;158
435;109;"";TOP TRANS;180.00;1;0
436;109;"";Dobírka;50.00;1;0
437;110;225;Řemen variátoru 3HP23 (Aixam);1137.00;1;225
438;110;"";TOP TRANS;180.00;1;0
439;110;"";Dobírka;50.00;1;0
440;111;134;Brzdový válec;362.00;2;134
441;111;130;brzdové pakny 170mm 4ks;990.00;1;130
442;111;"";TOP TRANS;180.00;1;0
443;111;"";Dobírka;50.00;1;0
444;112;433;Řemen variátoru 3MDP23A (Aixam);1758.00;1;433
445;112;"";TOP TRANS;180.00;1;0
446;112;"";Dobírka;50.00;1;0
447;113;118;Kryt motoru Aixam 2010;1000.00;1;118
448;113;213;Palivový filtr KUBOTA  new (Aixam);284.00;1;213
449;113;163;Pružná část výfuku (vlnovec) Aixam;848.00;1;163
450;113;208;Vzduchový filtr KUBOTA (Aixam);435.00;1;208
451;113;"";TOP TRANS;180.00;1;0
452;113;"";Dobírka;50.00;1;0
453;114;130;brzdové pakny 170mm 4ks;990.00;1;130
454;114;"";TOP TRANS;180.00;1;0
455;114;"";Dobírka;50.00;1;0
456;115;137;Brzdový kotouč JDM Abaca/ Microcar MC1(přední);2491.00;2;137
457;115;125;Brzdové desky 25mm 4ks;498.00;1;125
458;115;219;Olejový filtr Lombardini;200.00;1;219
459;115;217;Palivový filtr průtokový;95.00;1;217
460;115;214;Palivový filtr Lombardini;356.00;1;214
461;115;209;Vzduchový filtr Lombardini;350.00;1;209
462;115;210;VzduVzduchový filtr Lombardini (cilindr);556.00;1;210
463;115;"";TOP TRANS;0.00;1;0
464;115;"";Dobírka;0.00;1;0
465;116;204;Plastový doraz variátoru;66.00;3;204
466;116;"";TOP TRANS;180.00;1;0
467;116;"";Dobírka;50.00;1;0
468;117;224;Řemen variátoru 029;1500.00;1;224
469;117;"";TOP TRANS;180.00;1;0
470;117;"";Dobírka;50.00;1;0
471;118;126;Brzdové desky zadní (LIGIER);779.00;1;126
472;118;"";TOP TRANS;180.00;1;0
473;118;"";Bankovní převod;0.00;1;0
474;119;130;brzdové pakny 170mm 4ks;990.00;1;130
475;119;"";TOP TRANS;180.00;1;0
476;119;"";Dobírka;50.00;1;0
477;120;130;brzdové pakny 170mm 4ks;990.00;1;130
478;120;"";TOP TRANS;180.00;1;0
479;120;"";Dobírka;50.00;1;0
480;121;194;Plynové lanko Aixam;490.00;1;194
481;121;"";TOP TRANS;180.00;1;0
482;121;"";Dobírka;50.00;1;0
483;122;125;Brzdové desky 25mm 4ks;498.00;2;125
484;122;218;Olejový filtr KUBOTA(Aixam);173.00;1;218
485;122;130;brzdové pakny 170mm 4ks;990.00;1;130
486;122;"";TOP TRANS;180.00;1;0
487;122;"";Dobírka;50.00;1;0
488;123;125;Brzdové desky 25mm 4ks;498.00;1;125
489;123;130;brzdové pakny 170mm 4ks;990.00;1;130
490;123;134;Brzdový válec;362.00;2;134
491;123;152;Čep ramene Aixam/ Grecav;668.00;1;152
492;123;157;Manžeta řízení;350.00;2;157
493;123;218;Olejový filtr KUBOTA(Aixam);173.00;1;218
494;123;"";TOP TRANS;180.00;1;0
495;123;"";Dobírka;50.00;1;0
496;124;163;Pružná část výfuku (vlnovec) Aixam;848.00;1;163
497;124;"";TOP TRANS;180.00;1;0
498;124;"";Dobírka;50.00;1;0
499;125;165;Pružná část výfuku (vlnovec) Microcar;848.00;1;165
500;125;"";TOP TRANS;180.00;1;0
501;125;"";Dobírka;50.00;1;0
502;126;220;Olejový filtr Lombardini DCI;398.00;1;220
503;126;215;Palivový filtr Lombardini DCI;1561.00;1;215
504;126;210;VzduVzduchový filtr Lombardini (cilindr);556.00;1;210
505;126;"";TOP TRANS;180.00;1;0
506;126;"";Dobírka;50.00;1;0
507;127;167;Chladič motoru Aixam;4950.00;1;167
508;127;"";TOP TRANS;180.00;1;0
509;127;"";Dobírka;0.00;1;0
510;128;218;Olejový filtr KUBOTA(Aixam);173.00;1;218
511;128;212;Palivový filtr KUBOTA (Aixam);80.00;1;212
512;128;120;Silenblok motoru Aixam;295.00;3;120
513;128;225;Řemen variátoru 3HP23 (Aixam);1137.00;1;225
514;128;444;Silenblok výfuku JDM/Aixam;50.00;2;444
515;128;"";TOP TRANS;180.00;1;0
516;128;"";Dobírka;50.00;1;0
517;129;225;Řemen variátoru 3HP23 (Aixam);1137.00;1;225
518;129;"";TOP TRANS;180.00;1;0
519;129;"";Dobírka;50.00;1;0
520;130;125;Brzdové desky 25mm 4ks;498.00;1;125
521;130;102;Rám kapoty Aixam A721/A741/Cross./Scouty ;1911.00;1;102
522;130;21;Přední nárazník A721/A741;2924.00;1;21
523;130;"";TOP TRANS;0.00;1;0
524;130;"";Dobírka;0.00;1;0
525;131;118;Kryt motoru Aixam 2010;1000.00;1;118
526;131;33;Přední nárazník 2010 (ABS);4004.00;1;33
527;131;"";TOP TRANS;0.00;1;0
528;131;"";Dobírka;0.00;1;0
529;132;223;Řemen variátoru 027;1500.00;1;223
530;132;"";TOP TRANS;180.00;1;0
531;132;"";Dobírka;50.00;1;0
532;133;204;Plastový doraz variátoru;66.00;3;204
533;133;225;Řemen variátoru 3HP23 (Aixam);1137.00;1;225
534;133;203;Kryt závaží variátoru;150.00;3;203
535;133;"";TOP TRANS;180.00;1;0
536;133;"";Dobírka;50.00;1;0
537;134;125;Brzdové desky 25mm 4ks;498.00;1;125
538;134;204;Plastový doraz variátoru;66.00;6;204
539;134;"";TOP TRANS;180.00;1;0
540;134;"";Bankovní převod;0.00;1;0
541;135;217;Palivový filtr průtokový;95.00;1;217
542;135;210;VzduVzduchový filtr Lombardini (cilindr);556.00;1;210
543;135;219;Olejový filtr Lombardini;200.00;1;219
